block_id,street,barrio,tipo_c,red_jerarq,n_lines_on,lines_on,n_lines_walk,lines_walk,buses_hour_walk,buses_hour_on,n_stops_walk
10712,SANABRIA,Villa Devoto,CALLE,VÍA LOCAL,2,085 114,6,080 085 108 114 134 146,168.6,22.5,5
10713,GALICIA,Caballito,CALLE,VÍA LOCAL,0,,7,024 057 076 105 110 135 146,196.1,0.0,4
10714,CUCHA CUCHA,Caballito,CALLE,VÍA LOCAL,0,,7,024 057 076 105 110 135 146,196.1,0.0,1
10715,"LOZANO, PEDRO",Villa Devoto,CALLE,VÍA LOCAL,0,,3,047 109 134,83.6,0.0,0
10716,"BATEMAN, J. F.",Villa Devoto,PASAJE,VÍA LOCAL,0,,3,047 109 134,83.6,0.0,1
10717,MAIPU,San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,15,007 008 024 026 029 050 056 064 086 091 105 111 140 146 180,430.0,0.0,1
10718,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV.",San Nicolas,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,6,024 029 050 091 111 146,19,007 008 009 024 026 029 050 056 064 067 086 091 100 105 109 111 140 146 180,572.9,130.9,3
10719,"PERON, JUAN DOMINGO, TTE. GENERAL",San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,008,22,007 009 023 024 026 029 039 045 050 056 060 064 067 070 098 102 105 109 111 140 146 180,690.0,0.0,1
10720,URUGUAY,San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,2,023 102,19,007 023 024 026 029 039 050 056 060 064 098 102 105 109 111 115 140 146 180,599.7,34.0,5
10721,"GARCIA, JUAN AGUSTIN",Villa Gral. Mitre,CALLE,VÍA LOCAL,2,133 135,6,047 063 109 113 133 135,142.6,21.3,4
10722,CARACAS,Villa Gral. Mitre,CALLE,VÍA LOCAL,0,,6,047 063 109 113 133 135,142.6,0.0,2
10723,SARMIENTO,Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,2,071 146,26,007 024 026 041 057 061 062 064 068 071 075 090 095 098 101 105 115 118 124 132 146 151 168 180 188 194,888.2,39.5,5
10724,CASTELLI,Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,25,007 024 026 041 057 061 062 064 068 071 075 090 098 101 105 115 118 124 132 146 151 168 180 188 194,858.6,0.0,2
10725,"BEIRO, FRANCISCO AV.",Villa Devoto,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,5,080 085 108 114 146,6,080 085 108 114 134 146,168.6,104.2,2
10726,BAIGORRIA,Villa Del Parque,CALLE,VÍA LOCAL,0,,6,024 047 084 109 124 134,166.1,0.0,0
10727,"VILARDEBO, TEODORO",Villa Del Parque,CALLE,VÍA LOCAL,0,,6,024 047 084 109 124 134,166.1,0.0,1
10728,TRES ARROYOS,Caballito,CALLE,VÍA LOCAL,0,,6,024 057 105 110 135 146,171.5,0.0,0
10729,ESPINOSA,Caballito,CALLE,VÍA LOCAL,0,,9,024 034 057 105 109 110 135 146 166,304.0,0.0,0
10730,"ROENTGEN, AV.",Caballito,AVENIDA,VÍA LOCAL,0,,7,015 024 065 071 105 124 146,245.5,0.0,0
10731,"AMBROSETTI, JUAN B.",Caballito,CALLE,VÍA LOCAL,3,015 055 145,8,015 042 055 092 105 124 135 146,230.0,36.5,1
10732,"CARRANZA, ADOLFO P.",Villa Del Parque,CALLE,VÍA LOCAL,2,063 109,10,024 063 084 109 110 113 124 133 134 135,266.9,28.0,1
10733,CONDARCO,Villa Del Parque,CALLE,VÍA LOCAL,0,,10,024 063 084 109 110 113 124 133 134 135,266.9,0.0,1
10734,"VIALE, LUIS",Villa Crespo,CALLE,VÍA LOCAL,3,024 057 110,9,024 057 076 105 106 110 124 135 146,261.3,39.2,4
10735,SAN MARTIN AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,6,024 057 105 110 135 146,9,024 057 076 105 106 110 124 135 146,261.3,171.5,5
10736,"MACHADO, ANTONIO",Caballito,CALLE,VÍA LOCAL,0,,9,015 042 055 076 092 105 124 135 146,254.6,0.0,3
10737,ACOYTE,Caballito,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,6,042 092 099 124 135 145,9,015 042 055 076 092 105 124 135 146,266.2,56.8,6
10738,"MACHADO, ANTONIO",Caballito,CALLE,VÍA LOCAL,1,099,9,015 042 055 076 092 105 124 135 146,254.6,0.0,3
10739,HIDALGO,Caballito,CALLE,VÍA LOCAL,1,099,9,015 042 055 076 092 105 124 135 146,254.6,0.0,5
10740,CANGALLO,Caballito,CALLE,VÍA LOCAL,0,,7,015 024 065 071 105 124 146,245.5,0.0,0
10741,RAMOS MEJIA,Caballito,CALLE,VÍA LOCAL,0,,7,015 024 065 071 105 124 146,245.5,0.0,0
10742,CANGALLO,Caballito,CALLE,VÍA LOCAL,0,,7,015 024 065 071 105 124 146,245.5,0.0,2
10743,SAN MARTIN AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,6,024 057 105 110 135 146,9,024 057 076 105 106 110 124 135 146,261.3,171.5,4
10744,"ANCHORENA, TOMAS MANUEL DE, DR.",Balvanera,CALLE,VÍA LOCAL,0,,8,024 026 071 105 124 146 168 180,267.2,0.0,0
10745,SARMIENTO,Balvanera,CALLE,VÍA LOCAL,5,024 071 124 168 180,8,024 026 071 105 124 146 168 180,267.2,87.3,3
10746,TINOGASTA,Villa Devoto,CALLE,VÍA LOCAL,1,134,2,047 134,51.6,14.9,2
10747,CHIVILCOY AV.,Villa Devoto,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,7,047 080 085 108 114 134 146,190.4,0.0,1
10748,"PERON, JUAN DOMINGO, TTE. GENERAL",San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,19,007 023 024 026 037 039 050 056 060 064 098 102 105 109 115 140 146 150 180,646.4,0.0,3
10749,PARANA,San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,2,023 102,17,007 023 024 026 037 039 050 060 098 102 105 109 115 140 146 150 180,579.4,36.0,7
10750,"BELAUSTEGUI, LUIS, DR.",Caballito,CALLE,VÍA LOCAL,0,,9,024 034 057 105 109 110 135 146 166,304.0,0.0,0
10751,FRAGATA PRES. SARMIENTO,Caballito,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,10,024 034 047 057 105 109 110 135 146 166,315.7,0.0,1
10752,"MAGARIÑOS CERVANTES, A.",Villa Gral. Mitre,CALLE,VÍA LOCAL,1,047,5,034 044 047 110 166,181.7,6.0,3
10753,SANCHEZ,Villa Gral. Mitre,CALLE,VÍA LOCAL,0,,6,044 047 063 109 135 166,176.5,0.0,1
10754,SARMIENTO,Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,2,071 146,26,007 019 024 026 041 057 061 062 064 068 071 075 090 098 101 105 115 118 124 132 146 151 168 180 188 194,888.6,39.5,18
10755,PUEYRREDON AV.,Balvanera,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,15,041 057 061 062 064 068 071 075 101 115 118 132 168 188 194,23,007 019 024 026 041 057 061 062 064 068 071 075 101 105 115 118 124 132 146 168 180 188 194,799.3,498.6,28
10756,"SAENZ, MANUELA",Puerto Madero,CALLE,VÍA LOCAL,0,,0,,0.0,0.0,0
10757,MANSO JUANA,Puerto Madero,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,0,,0.0,0.0,0
10758,"JUSTO, JUAN B. AV.",,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,3,034 110 166,11,024 034 044 047 057 105 109 110 135 146 166,355.7,130.0,0
10759,"SEGUI, F. J., ALTE.",Villa Gral. Mitre,CALLE,VÍA LOCAL,0,,8,034 044 047 105 109 110 135 166,272.5,0.0,0
10760,"ALEM, LEANDRO N. AV.",San Nicolas,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,17,007 008 022 028 033 056 061 062 074 091 093 126 130 143 152 159 195,24,004 007 020 022 028 029 033 050 056 061 062 064 074 091 093 105 111 126 130 140 143 146 152 159,681.4,364.3,3
10761,"MITRE, BARTOLOME",San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,24,004 007 008 022 028 029 033 050 056 062 064 074 086 091 093 105 111 126 130 140 143 146 152 159,708.2,0.0,0
10762,25 DE MAYO,San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,26,004 007 008 022 028 029 033 050 056 061 062 064 074 086 091 093 105 111 126 130 140 143 146 152 159 180,756.9,0.0,0
10763,LILLO AV.,Caballito,AVENIDA,VÍA LOCAL,0,,9,015 042 055 065 092 105 124 135 146,276.0,0.0,0
10764,PATRICIAS ARGENTINAS AV.,Caballito,AVENIDA,VÍA LOCAL,0,,11,015 024 042 055 065 071 092 105 124 135 146,358.1,0.0,0
10765,"BEIRO, FRANCISCO AV.",Villa Devoto,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,5,080 085 108 114 146,6,080 085 108 114 134 146,168.6,116.2,2
10766,SEGUROLA AV.,Villa Devoto,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,2,085 108,6,080 085 108 114 134 146,168.6,27.5,2
10768,"GALLARDO, ANGEL AV.",,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,5,092 105 124 135 146,10,015 042 055 076 092 105 106 124 135 146,291.8,72.6,9
10769,OLAYA,Villa Crespo,CALLE,VÍA LOCAL,2,042 076,13,015 024 042 055 057 076 092 105 106 110 124 135 146,378.2,24.3,5
10770,NAVARRO,Villa Devoto,CALLE,VÍA LOCAL,0,,6,080 085 108 114 134 146,168.6,0.0,0
10771,"PAZ, MARCOS",Villa Devoto,CALLE,VÍA LOCAL,0,,7,080 085 107 108 114 134 146,195.3,0.0,0
10772,"SAENZ, MANUELA",Puerto Madero,CALLE,VÍA LOCAL,0,,0,,0.0,0.0,0
10773,"COSSETTINI, OLGA",Puerto Madero,CALLE,VÍA LOCAL,0,,4,004 020 105 146,75.9,0.0,0
10774,ROSALES AV.,San Nicolas,SENDERO,VÍA LOCAL,0,,25,004 007 020 022 028 029 033 050 056 061 062 064 074 091 093 105 111 126 129 130 140 143 146 152 159,693.5,0.0,7
10775,"MITRE, BARTOLOME",,CALLE,VÍA DISTRIBUIDORA PRINCIPAL,19,007 022 028 029 033 056 061 062 064 074 091 093 111 126 130 143 152 159 195,24,004 007 008 022 028 029 033 050 056 062 064 074 086 091 093 105 111 126 130 140 143 146 152 159,708.2,410.0,0
10776,NOGOYA,Villa Del Parque,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,047,5,047 084 109 124 134,132.0,10.9,2
10777,SARMIENTO,Balvanera,CALLE,VÍA LOCAL,1,071,23,007 019 024 026 041 057 061 062 064 068 071 075 101 105 115 118 124 132 146 168 180 188 194,799.3,24.0,16
10778,BOULOGNE SUR MER,Balvanera,CALLE,VÍA LOCAL,0,,20,024 026 041 057 061 062 064 068 071 075 101 115 118 124 132 146 168 180 188 194,715.1,0.0,0
10779,ALVAREZ JONTE,,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,4,063 109 133 135,6,047 063 109 113 133 135,142.6,49.3,1
10780,"BUFANO, ALFREDO R.",Villa Del Parque,CALLE,VÍA LOCAL,0,,6,024 063 109 113 133 135,165.0,0.0,0
10781,"PERON, JUAN DOMINGO, TTE. GENERAL",San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,19,007 008 012 023 024 026 037 050 060 086 090 098 102 105 115 146 150 151 180,628.3,0.0,2
10782,MONTEVIDEO,San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,19,007 008 012 023 024 026 037 050 060 086 090 098 102 105 115 146 150 151 180,628.3,0.0,0
10783,"DIAZ, CESAR, GRAL.",Villa Gral. Mitre,CALLE,VÍA LOCAL,0,,8,034 044 047 105 109 110 135 166,272.5,0.0,1
10784,"ALVAREZ, DONATO, TTE. GRAL. AV.",Villa Gral. Mitre,AVENIDA,VÍA LOCAL,1,044,11,024 034 044 047 057 105 109 110 135 146 166,355.7,20.0,3
10785,"CANTILO, JOSE LUIS",Villa Devoto,CALLE,VÍA LOCAL,0,,7,025 080 085 107 108 134 146,205.2,0.0,0
10786,"JUAREZ, BENITO",Villa Devoto,CALLE,VÍA LOCAL,0,,6,025 080 085 107 108 146,175.3,0.0,0
10787,RUSIA,Villa Del Parque,PASAJE,VÍA LOCAL,0,,10,024 063 084 109 110 113 124 133 134 135,266.9,0.0,0
10788,TERRADA,Villa Del Parque,CALLE,VÍA LOCAL,0,,9,024 063 084 109 110 113 124 134 135,254.3,0.0,1
10789,SARMIENTO,Balvanera,CALLE,VÍA LOCAL,1,071,20,024 026 041 057 061 062 064 068 071 075 101 115 118 124 132 146 168 180 188 194,715.1,24.0,1
10790,ECUADOR,Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,20,024 026 041 057 061 062 064 068 071 075 101 115 118 124 132 146 168 180 188 194,715.1,0.0,1
10791,MEDRANO AV.,Almagro,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,7,019 026 090 127 128 151 160,15,019 024 026 071 090 092 105 124 127 128 146 151 160 168 180,466.3,99.0,6
10792,"MITRE, BARTOLOME",San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,23,007 008 022 024 028 029 033 050 056 062 064 074 086 091 093 105 111 126 130 140 143 146 159,686.6,0.0,0
10793,RECONQUISTA,San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,23,007 022 024 026 028 029 033 050 056 062 064 074 091 093 105 111 126 130 140 143 146 159 180,703.4,0.0,0
10794,"SALGUERO, JERONIMO",Almagro,CALLE,VÍA LOCAL,6,019 090 127 128 151 160,15,019 024 026 071 090 092 105 124 127 128 146 151 160 168 180,466.3,83.2,7
10795,INCA,Almagro,PASAJE,VÍA LOCAL,0,,14,019 024 026 071 090 105 124 127 128 146 151 160 168 180,434.4,0.0,3
10796,"MORAN, PEDRO",Villa Devoto,CALLE,VÍA LOCAL,0,,3,025 107 108,74.7,0.0,0
10797,ALLENDE,Villa Devoto,CALLE,VÍA LOCAL,0,,2,025 107,50.7,0.0,0
10798,"PERON, JUAN DOMINGO, TTE. GENERAL",San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,17,007 008 012 023 037 050 056 060 064 086 090 098 102 105 146 150 151,570.2,0.0,3
10799,RODRIGUEZ PEÑA,San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,5,006 037 050 060 150,22,007 008 012 023 024 026 037 050 056 060 064 086 090 098 102 105 115 124 146 150 151 180,723.3,75.5,7
10800,SARMIENTO,Balvanera,CALLE,VÍA LOCAL,1,071,20,024 026 041 057 061 062 064 068 071 075 101 115 118 124 132 146 168 180 188 194,715.1,24.0,4
10801,"JAURES, JEAN",Balvanera,CALLE,VÍA LOCAL,3,024 124 180,19,024 026 041 057 061 062 064 071 075 101 115 118 124 132 146 168 180 188 194,641.6,35.0,5
10802,CAMARONES,Villa Gral. Mitre,CALLE,VÍA LOCAL,1,047,7,044 047 063 109 110 113 135,190.5,5.7,2
10803,"LAMAS, ANDRES",Villa Gral. Mitre,CALLE,VÍA LOCAL,0,,7,047 063 109 110 113 133 135,163.1,0.0,1
10804,SARMIENTO,Balvanera,CALLE,VÍA LOCAL,4,024 071 124 180,9,024 026 071 105 124 132 146 168 180,353.8,59.0,3
10806,PATRICIAS ARGENTINAS AV.,Caballito,AVENIDA,VÍA LOCAL,3,055 105 146,9,015 042 055 065 092 105 124 135 146,276.0,40.8,0
10807,"MARECHAL, LEOPOLDO",Caballito,CALLE,VÍA LOCAL,6,015 055 105 119 145 146,9,015 042 055 065 092 105 124 135 146,276.0,64.0,1
10808,"CARRIL, SALVADOR MARIA DEL AV.",Villa Devoto,AVENIDA,VÍA LOCAL,1,107,6,021 025 028 107 117 161,270.7,26.7,4
10809,SIMBRON,Villa Devoto,CALLE,VÍA LOCAL,0,,6,080 085 108 114 134 146,168.6,0.0,1
10810,GUALEGUAYCHU,Villa Devoto,CALLE,VÍA LOCAL,1,134,6,080 085 108 114 134 146,168.6,14.9,2
10811,NAZARRE,Villa Del Parque,CALLE,VÍA LOCAL,1,134,4,047 084 109 134,112.0,14.9,3
10812,"GONZALEZ, JOAQUIN V.",,CALLE,VÍA LOCAL,0,,3,047 109 134,83.6,0.0,1
10813,"LOZANO, PEDRO",Villa Devoto,CALLE,VÍA LOCAL,0,,3,047 109 134,83.6,0.0,0
10814,BAHIA BLANCA,Villa Devoto,CALLE,VÍA LOCAL,0,,3,047 109 134,83.6,0.0,1
10815,MELINCUE,Villa Del Parque,CALLE,VÍA LOCAL,1,047,4,047 084 109 134,112.0,10.9,2
10816,SAN NICOLAS,Villa Del Parque,CALLE,VÍA LOCAL,0,,4,047 084 109 134,112.0,0.0,3
10817,"FIGUEROA, D. APOLINARIO, CORONEL",Villa Crespo,CALLE,VÍA LOCAL,4,024 057 076 110,10,024 057 076 092 105 106 110 124 135 146,293.2,59.6,4
10818,"RODRIGUEZ, MANUEL A., GENERAL",Villa Crespo,CALLE,VÍA LOCAL,0,,9,024 057 076 105 106 110 124 135 146,261.3,0.0,4
10819,BIARRITZ,Villa Del Parque,CALLE,VÍA LOCAL,0,,6,024 063 109 113 133 135,146.4,0.0,2
10820,ESTADO PLURINACIONAL DE BOLIVIA,Villa Del Parque,CALLE,VÍA LOCAL,1,113,6,024 063 109 113 133 135,146.4,6.7,2
10821,NUEVA YORK,Villa Devoto,CALLE,VÍA LOCAL,0,,2,025 107,50.7,0.0,2
10822,LASTRA AV.,Villa Devoto,AVENIDA,VÍA LOCAL,1,025,5,021 025 028 107 117,245.4,24.0,4
10823,BULNES,Almagro,CALLE,VÍA LOCAL,1,180,15,019 024 026 071 090 092 105 124 127 128 146 151 160 168 180,466.3,8.0,5
10824,"PERON, JUAN DOMINGO, TTE. GENERAL",Almagro,CALLE,VÍA LOCAL,0,,15,019 024 026 071 090 092 105 124 127 128 146 151 160 168 180,466.3,0.0,6
10825,ASUNCION,Villa Devoto,CALLE,VÍA LOCAL,0,,2,025 107,50.7,0.0,0
10826,DESAGUADERO,Villa Devoto,CALLE,VÍA LOCAL,0,,2,025 107,50.7,0.0,0
10827,"MITRE, BARTOLOME",San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,15,007 022 024 028 029 050 056 064 091 105 111 126 140 146 159,474.2,0.0,0
10828,SAN MARTIN,San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,18,007 022 024 026 028 029 050 056 064 091 105 109 111 126 140 146 159 180,579.7,0.0,0
10829,"PERON, JUAN DOMINGO, TTE. GENERAL",San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,22,007 008 012 023 024 026 037 050 056 060 064 086 090 098 102 105 115 124 146 150 151 180,723.3,0.0,6
10830,CALLAO AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,5,012 037 050 060 150,18,007 012 024 026 037 050 056 060 064 090 098 105 115 124 146 150 151 180,601.5,103.4,8
10831,NOGOYA,Villa Del Parque,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,2,047 109,5,047 084 109 124 134,132.0,26.9,2
10832,"LAMARCA, EMILIO",Villa Del Parque,CALLE,VÍA LOCAL,0,,5,047 084 109 124 134,132.0,0.0,2
10833,"SASTRE, MARCOS",Villa Del Parque,CALLE,VÍA LOCAL,1,124,4,024 047 109 124,107.9,10.0,1
10834,LLAVALLOL,Villa Del Parque,CALLE,VÍA LOCAL,1,124,6,024 047 084 109 124 134,166.1,10.0,0
10835,"FIGUEROA, D. APOLINARIO, CORONEL",Villa Crespo,CALLE,VÍA LOCAL,4,024 057 076 110,9,024 057 076 105 106 110 124 135 146,261.3,59.6,4
10836,SAN MARTIN AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,3,105 135 146,9,024 057 076 105 106 110 124 135 146,261.3,85.0,4
10837,ANTEZANA,Villa Crespo,CALLE,VÍA LOCAL,0,,11,024 042 057 076 092 105 106 110 124 135 146,317.2,0.0,1
10838,ROJAS,Villa Crespo,CALLE,VÍA LOCAL,0,,11,024 042 057 076 092 105 106 110 124 135 146,317.2,0.0,2
10839,SAN BLAS,Villa Gral. Mitre,CALLE,VÍA LOCAL,0,,7,047 063 109 110 113 133 135,163.1,0.0,1
10840,GAVILAN,Villa Gral. Mitre,CALLE,VÍA LOCAL,1,113,7,047 063 109 110 113 133 135,163.1,6.7,4
10841,"BRAVO, MARIO",Almagro,CALLE,VÍA LOCAL,1,180,15,019 024 026 071 090 092 105 124 127 128 146 151 160 168 180,466.3,8.0,5
10842,"PERON, JUAN DOMINGO, TTE. GENERAL",Almagro,CALLE,VÍA LOCAL,1,146,15,019 024 026 071 090 092 105 124 127 128 146 151 160 168 180,466.3,15.5,3
10843,"MITRE, BARTOLOME",San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,15,007 008 022 024 028 029 050 056 064 086 091 105 111 126 146,442.5,0.0,0
10844,FLORIDA,San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,19,007 008 022 024 026 028 029 050 056 064 086 091 105 109 111 126 140 146 180,556.9,0.0,0
10845,CONDARCO,Villa Del Parque,CALLE,VÍA LOCAL,0,,10,024 063 084 109 110 113 124 133 134 135,266.9,0.0,1
10846,"RODRIGUEZ, MANUEL A., GENERAL",Villa Crespo,CALLE,VÍA LOCAL,0,,9,024 057 076 105 106 110 124 135 146,261.3,0.0,5
10847,SAN MARTIN AV.,,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,3,105 135 146,9,024 057 076 105 106 110 124 135 146,261.3,85.0,5
10848,LASCANO,Villa Del Parque,CALLE,VÍA LOCAL,1,024,10,024 063 084 109 110 113 124 133 134 135,266.9,21.1,4
10849,NAZCA AV.,Villa Del Parque,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,4,084 110 124 134,9,024 063 084 109 110 124 133 134 135,253.2,120.4,6
10850,SANTO TOME,Villa Del Parque,CALLE,VÍA LOCAL,0,,7,024 084 109 110 124 134 135,216.5,0.0,2
10851,CUENCA,Villa Del Parque,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,024,7,024 047 084 109 124 134 135,196.1,21.1,3
10852,"GALLARDO, ANGEL AV.",,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,7,076 092 099 105 124 135 146,13,015 024 042 055 057 076 092 105 106 110 124 135 146,378.2,84.9,8
10853,"VIRASORO, VALENTIN",Villa Crespo,CALLE,VÍA LOCAL,0,,11,024 042 057 076 092 105 106 110 124 135 146,317.2,0.0,4
10854,"MITRE, BARTOLOME",San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,15,007 008 022 024 028 029 050 056 064 086 091 105 111 126 146,442.5,0.0,0
10855,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV.",San Nicolas,AVENIDA,VÍA DISTRIBUIDORA COMPLEMENTARIA,6,024 029 050 091 111 146,13,007 008 024 029 050 056 064 086 091 105 111 146 180,368.4,130.9,1
10856,"PERON, JUAN DOMINGO, TTE. GENERAL",Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,18,007 012 024 026 037 050 056 060 064 090 098 105 115 124 146 150 151 180,601.5,0.0,4
10857,RIOBAMBA,Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,012,17,007 012 024 026 037 050 060 064 090 098 105 115 124 146 150 151 180,566.2,28.0,2
10858,"MADERO, EDUARDO AV.",Puerto Madero,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,3,004 020 129,20,004 007 020 022 028 033 050 056 062 074 091 093 105 126 129 130 140 143 146 159,525.8,21.8,4
10859,"BEIRO, FRANCISCO AV.",Villa Devoto,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,4,080 085 108 146,6,080 085 108 114 134 146,168.6,109.2,2
10860,FERNANDEZ DE ENCISO,Villa Devoto,CALLE,VÍA LOCAL,1,085,6,080 085 108 114 134 146,168.6,15.5,2
10861,BILLINGHURST,Almagro,CALLE,VÍA LOCAL,1,057,13,019 024 026 071 090 092 105 124 128 146 151 168 180,424.4,0.2,4
10862,"PERON, JUAN DOMINGO, TTE. GENERAL",Almagro,CALLE,VÍA LOCAL,1,146,14,019 024 026 071 090 105 124 127 128 146 151 160 168 180,434.4,15.5,2
10863,"MITRE, BARTOLOME",San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,1,105,12,007 008 024 029 050 056 064 086 091 105 111 146,352.4,12.0,0
10864,MAIPU,San Nicolas,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,13,007 008 024 029 050 056 064 086 091 105 111 146 180,368.4,0.0,1
10865,"JUSTO, JUAN B. AV.",,AVENIDA,VÍA DISTRIBUIDORA PRINCIPAL,3,034 110 166,7,034 044 047 105 109 110 166,242.5,130.0,1
10866,CAMARONES,Villa Gral. Mitre,CALLE,VÍA LOCAL,1,047,6,047 063 109 110 113 135,150.5,5.7,1
10867,SUIZA,Villa Gral. Mitre,PASAJE,VÍA LOCAL,0,,7,047 063 109 110 113 133 135,163.1,0.0,0
10868,ALVAREZ JONTE,,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,4,063 109 133 135,5,063 109 113 133 135,130.9,49.3,2
10869,FERNANDEZ ESPIRO DIEGO,Villa Del Parque,PASAJE,VÍA LOCAL,0,,6,024 063 109 113 133 135,160.2,0.0,2
10870,TRES ARROYOS,Caballito,CALLE,VÍA LOCAL,0,,9,024 034 057 105 109 110 135 146 166,304.0,0.0,0
10871,PAYSANDU,Caballito,CALLE,VÍA LOCAL,0,,9,024 034 057 105 109 110 135 146 166,304.0,0.0,0
10872,GALICIA,Caballito,CALLE,VÍA LOCAL,0,,7,024 057 076 105 110 135 146,196.1,0.0,0
10873,PUJOL,Caballito,CALLE,VÍA LOCAL,0,,7,024 057 076 105 110 135 146,196.1,0.0,0
10874,RIO DE JANEIRO,,CALLE,VÍA LOCAL,1,015,7,015 024 065 071 105 124 146,245.5,2.3,1
10875,"GARCIA, JUAN AGUSTIN",Villa Gral. Mitre,CALLE,VÍA LOCAL,2,133 135,6,047 063 109 113 133 135,142.6,21.3,2
10876,"BUFANO, ALFREDO R.",Villa Gral. Mitre,CALLE,VÍA LOCAL,0,,6,047 063 109 113 133 135,142.6,0.0,1
10877,TINOGASTA,Villa Devoto,CALLE,VÍA LOCAL,1,134,4,047 085 114 134,96.7,14.9,4
10878,MERCEDES,Villa Devoto,CALLE,VÍA LOCAL,1,134,7,047 080 085 108 114 134 146,190.4,14.9,3
10879,BAIGORRIA,Villa Del Parque,CALLE,VÍA LOCAL,1,124,4,047 109 124 134,103.6,0.0,0
10880,CONCORDIA,Villa Del Parque,CALLE,VÍA LOCAL,0,,5,047 084 109 124 134,132.0,0.0,1
10881,NOGOYA,Villa Del Parque,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,2,047 109,4,047 109 124 134,103.6,26.9,2
10882,"PERON, JUAN DOMINGO, TTE. GENERAL",Balvanera,CALLE,VÍA DISTRIBUIDORA COMPLEMENTARIA,0,,18,007 008 012 024 026 037 050 060 064 086 090 098 105 115 146 150 151 180,590.0,0.0,1
